transaction_id,transaction_date,transaction_time,store_location,product_category,product_type,product_detail,Size,unit_price,quantity,total,payment_type,customer_id
T100411,9/20/2024,10:20 AM,Airport,Coffee,Espresso,Espresso , Medium,3.34,1,3.34,Card,C7095
T100527,9/20/2024,6:59 PM,Downtown,Pastry,Scone,Scone , Large,1.59,2,3.18,Cash,C1059
T100929,9/20/2024,9:27 AM,Airport,Sandwich,Chicken Sandwich,Chicken Sandwich , Large,6.18,1,6.18,Card,C6748
T101238,9/20/2024,2:10 AM,University,Pastry,Croissant,Croissant , Medium,2.01,1,2.01,Card,C8631
T101265,9/20/2024,11:26 AM,Suburb,Pastry,Bagel,Bagel , Small,1.77,1,1.77,Cash,C1497
T101438,9/20/2024,5:53 AM,Airport,Coffee,Mocha,Mocha , Small,4.1,1,4.1,Mobile,C6182
T101850,9/20/2024,11:53 AM,Downtown,Coffee,Cappuccino,Cappuccino , Medium,4.41,1,4.41,Mobile,C9986
T101985,9/20/2024,10:46 PM,Downtown,Coffee,Latte,Latte , Small,3.59,1,3.59,Cash,C7992
T102047,9/20/2024,1:47 PM,Downtown,Coffee,Cappuccino,Cappuccino , Small,4.55,1,4.55,Card,C3184
T102285,9/20/2024,2:34 AM,Airport,Coffee,Mocha,Mocha , Large,3.96,1,3.96,Cash,C7025
T102305,9/20/2024,2:06 AM,University,Beverage,Iced Tea,Iced Tea , Large,4.29,1,4.29,Mobile,C5512
T102533,9/20/2024,5:45 PM,Mall,Coffee,Americano,Americano , Large,1.25,1,1.25,Card,C6655
T100052,9/21/2024,9:24 AM,Airport,Coffee,Mocha,Mocha , Small,2.84,1,2.84,Card,C6092
T100571,9/21/2024,1:50 PM,Downtown,Pastry,Scone,Scone , Medium,1.84,1,1.84,Mobile,C3994
T101016,9/21/2024,3:42 PM,Downtown,Coffee,Flat White,Flat White , Small,2.77,1,2.77,Cash,C2147
T102123,9/21/2024,3:48 PM,Downtown,Beverage,Lemonade,Lemonade , Large,3.24,2,6.48,Card,C7742
T101243,9/22/2024,12:34 PM,Downtown,Sandwich,Veggie Sandwich,Veggie Sandwich , Small,5.96,2,11.92,Card,C8434
T101453,9/22/2024,3:04 AM,Mall,Coffee,Cappuccino,Cappuccino , Small,3.88,1,3.88,Card,C2386
T101513,9/22/2024,7:22 PM,Downtown,Beverage,Lemonade,Lemonade , Large,3.89,1,3.89,Card,C2593
T101978,9/22/2024,11:11 PM,Downtown,Beverage,Lemonade,Lemonade , Medium,3.87,1,3.87,Mobile,C8088
T102391,9/22/2024,5:57 AM,Airport,Tea,Chai,Chai , Medium,1.8,2,3.6,Card,C3129
T102432,9/22/2024,11:44 PM,Downtown,Coffee,Espresso,Espresso , Medium,5.65,1,5.65,Cash,C2454
T102587,9/22/2024,11:36 AM,Downtown,Beverage,Iced Tea,Iced Tea , Large,3.42,1,3.42,Cash,C5690
T100253,9/23/2024,6:08 PM,Downtown,Coffee,Latte,Latte , Small,3.8,2,7.6,Card,C1025
T100728,9/23/2024,1:29 AM,Downtown,Coffee,Mocha,Mocha , Medium,2.75,1,2.75,Card,C6976
T101035,9/23/2024,2:02 PM,Downtown,Coffee,Latte,Latte , Large,3.41,1,3.41,Card,C3808
T101156,9/23/2024,9:44 AM,University,Beverage,Smoothie,Smoothie , Large,3.11,1,3.11,Card,C3085
T101377,9/23/2024,6:27 AM,Downtown,Sandwich,Chicken Sandwich,Chicken Sandwich , Medium,5.24,1,5.24,Card,C6599
T101587,9/23/2024,12:34 PM,Mall,Pastry,Bagel,Bagel , Large,1.73,1,1.73,Mobile,C1503
T101806,9/23/2024,2:45 AM,Downtown,Pastry,Muffin,Muffin , Large,1.4,1,1.4,Card,C7562
T102119,9/23/2024,12:25 PM,Airport,Beverage,Smoothie,Smoothie , Small,3.26,1,3.26,Mobile,C7372
T102435,9/23/2024,1:53 AM,Suburb,Coffee,Americano,Americano , Medium,3.19,1,3.19,Cash,C8759
T102963,9/23/2024,5:27 AM,University,Pastry,Scone,Scone , Medium,1.55,1,1.55,Cash,C2495
T100113,9/24/2024,6:06 AM,Mall,Sandwich,Veggie Sandwich,Veggie Sandwich , Large,3.8,1,3.8,Cash,C3884
T100198,9/24/2024,7:24 AM,University,Coffee,Latte,Latte , Small,3.12,1,3.12,Cash,C2950
T100510,9/24/2024,3:51 AM,Mall,Tea,Black Tea,Black Tea , Large,2.79,1,2.79,Card,C1119
T100552,9/24/2024,6:53 PM,Mall,Tea,Chai,Chai , Small,2.07,1,2.07,Card,C3382
T100772,9/24/2024,12:35 AM,University,Beverage,Iced Tea,Iced Tea , Medium,3.08,1,3.08,Card,C3469
T101359,9/24/2024,3:30 AM,Airport,Tea,Chai,Chai , Large,3.71,1,3.71,Mobile,C5022
T101446,9/24/2024,12:43 AM,Downtown,Beverage,Iced Tea,Iced Tea , Small,3.71,1,3.71,Card,C9752
T101932,9/24/2024,8:22 AM,Downtown,Tea,Chai,Chai , Large,3.62,1,3.62,Mobile,C7645
T102621,9/24/2024,3:12 PM,Mall,Pastry,Muffin,Muffin , Small,2.26,1,2.26,Mobile,C1043
T102964,9/24/2024,5:10 PM,Downtown,Coffee,Espresso,Espresso , Medium,4.03,1,4.03,Mobile,C8978
T102978,9/24/2024,11:31 PM,Downtown,Coffee,Flat White,Flat White , Large,4.25,2,8.5,Card,C7377
T100426,9/25/2024,6:26 AM,Downtown,Coffee,Cappuccino,Cappuccino , Medium,3.31,1,3.31,Cash,C1258
T101498,9/25/2024,3:15 PM,Downtown,Coffee,Cappuccino,Cappuccino , Small,3.33,1,3.33,Card,C2302
T101580,9/25/2024,10:25 AM,Mall,Coffee,Flat White,Flat White , Medium,3.05,1,3.05,Cash,C8211
T101640,9/25/2024,12:21 PM,University,Tea,Green Tea,Green Tea , Medium,2.11,1,2.11,Card,C1461
T102087,9/25/2024,4:40 PM,Downtown,Pastry,Croissant,Croissant , Large,1.42,1,1.42,Card,C8039
T102277,9/25/2024,11:43 AM,Airport,Coffee,Mocha,Mocha , Medium,4.43,1,4.43,Mobile,C2466
T102593,9/25/2024,12:42 AM,Mall,Coffee,Espresso,Espresso , Medium,3.44,2,6.88,Card,C3129
T102643,9/25/2024,8:51 AM,Mall,Coffee,Americano,Americano , Medium,2.45,1,2.45,Card,C5999
T100073,9/26/2024,6:44 PM,Downtown,Pastry,Muffin,Muffin , Large,1.93,1,1.93,Card,C3435
T101038,9/26/2024,10:57 AM,Downtown,Tea,Herbal,Herbal , Small,1.5,1,1.5,Mobile,C4499
T101459,9/26/2024,11:28 PM,Mall,Coffee,Mocha,Mocha , Medium,2.6,2,5.2,Card,C5311
T101706,9/26/2024,7:47 PM,Airport,Coffee,Latte,Latte , Small,2.52,2,5.04,Cash,C8546
T101975,9/26/2024,9:10 AM,Airport,Coffee,Latte,Latte , Medium,3.35,1,3.35,Card,C3709
T102399,9/26/2024,12:04 PM,Downtown,Coffee,Espresso,Espresso , Medium,4.11,2,8.22,Cash,C9021
T102841,9/26/2024,5:02 AM,Mall,Beverage,Smoothie,Smoothie , Small,3.55,1,3.55,Card,C7751
T102944,9/26/2024,1:33 AM,Suburb,Pastry,Muffin,Muffin , Large,2.89,1,2.89,Card,C9860
T100002,9/27/2024,3:06 PM,Mall,Coffee,Mocha,Mocha , Medium,1.38,2,2.76,Card,C7644
T100033,9/27/2024,12:08 PM,University,Pastry,Muffin,Muffin , Small,1.06,1,1.06,Card,C5468
T100076,9/27/2024,7:59 AM,Mall,Coffee,Americano,Americano , Small,3.93,1,3.93,Cash,C4386
T100408,9/27/2024,7:29 PM,Mall,Coffee,Latte,Latte , Large,3.28,1,3.28,Card,C3204
T101726,9/27/2024,5:51 PM,Airport,Coffee,Flat White,Flat White , Medium,4.39,1,4.39,Card,C8998
T101756,9/27/2024,12:51 PM,Mall,Coffee,Flat White,Flat White , Small,4.2,1,4.2,Card,C2685
T102139,9/27/2024,3:40 AM,Airport,Coffee,Americano,Americano , Large,2.99,1,2.99,Cash,C8948
T102155,9/27/2024,1:57 PM,Airport,Coffee,Americano,Americano , Medium,3.6,1,3.6,Cash,C3615
T102204,9/27/2024,3:44 PM,University,Coffee,Flat White,Flat White , Large,4.09,1,4.09,Card,C1076
T102602,9/27/2024,6:46 PM,Mall,Coffee,Latte,Latte , Small,3.91,1,3.91,Cash,C9910
T100455,9/28/2024,12:05 AM,Mall,Beverage,Smoothie,Smoothie , Small,3.36,1,3.36,Mobile,C9198
T100684,9/28/2024,6:14 AM,University,Sandwich,Chicken Sandwich,Chicken Sandwich , Medium,4.32,1,4.32,Cash,C1623
T101510,9/28/2024,3:34 PM,Downtown,Coffee,Espresso,Espresso , Small,3.31,1,3.31,Cash,C8906
T102342,9/28/2024,7:33 PM,Airport,Pastry,Scone,Scone , Medium,1.43,1,1.43,Mobile,C2639
T100367,9/29/2024,11:02 AM,Airport,Coffee,Latte,Latte , Medium,2.89,1,2.89,Card,C3691
T100560,9/29/2024,10:11 AM,Downtown,Coffee,Espresso,Espresso , Large,2.67,1,2.67,Cash,C5301
T100811,9/29/2024,4:58 AM,Suburb,Beverage,Iced Tea,Iced Tea , Large,2.85,1,2.85,Card,C7264
T100909,9/29/2024,3:52 AM,Downtown,Beverage,Smoothie,Smoothie , Large,3.82,1,3.82,Card,C6435
T101015,9/29/2024,9:48 PM,Mall,Coffee,Latte,Latte , Small,4.23,1,4.23,Card,C5870
T101471,9/29/2024,12:23 PM,Downtown,Beverage,Smoothie,Smoothie , Medium,3.12,1,3.12,Card,C9524
T101779,9/29/2024,6:49 PM,Mall,Coffee,Americano,Americano , Small,2.82,1,2.82,Card,C1069
T102453,9/29/2024,4:46 PM,University,Sandwich,Veggie Sandwich,Veggie Sandwich , Large,4.5,1,4.5,Card,C6956
T102603,9/29/2024,10:04 PM,University,Pastry,Muffin,Muffin , Large,2.2,1,2.2,Card,C6694
T102725,9/29/2024,9:01 AM,Mall,Sandwich,Tuna Sandwich,Tuna Sandwich , Large,3.97,1,3.97,Cash,C4585
T100047,9/30/2024,12:31 PM,Mall,Sandwich,Tuna Sandwich,Tuna Sandwich , Large,5.04,1,5.04,Cash,C6493
T100900,9/30/2024,6:30 PM,Mall,Beverage,Smoothie,Smoothie , Medium,3.48,1,3.48,Card,C8117
T101500,9/30/2024,2:18 AM,Mall,Pastry,Muffin,Muffin , Small,2.03,2,4.06,Card,C9868
T101755,9/30/2024,12:19 PM,Mall,Pastry,Bagel,Bagel , Large,2.75,1,2.75,Card,C4332
T101795,9/30/2024,9:53 PM,Airport,Coffee,Mocha,Mocha , Small,2.92,1,2.92,Cash,C1782
T100434,10/1/2024,5:42 AM,Downtown,Pastry,Scone,Scone , Medium,2.85,1,2.85,Card,C2712
T100629,10/1/2024,2:45 PM,Mall,Coffee,Americano,Americano , Medium,4.01,1,4.01,Mobile,C8620
T100984,10/1/2024,7:54 AM,Downtown,Coffee,Cappuccino,Cappuccino , Large,3.06,2,6.12,Cash,C2436
T101424,10/1/2024,9:52 AM,Airport,Pastry,Scone,Scone , Small,1.42,1,1.42,Mobile,C3153
T102159,10/1/2024,2:13 AM,Mall,Coffee,Cappuccino,Cappuccino , Large,4.09,1,4.09,Cash,C5890
T102996,10/1/2024,2:31 AM,University,Coffee,Americano,Americano , Small,4.17,1,4.17,Card,C9756
T101984,10/2/2024,6:36 PM,Downtown,Coffee,Mocha,Mocha , Medium,3.37,1,3.37,Card,C9613
T102021,10/2/2024,12:05 AM,Downtown,Coffee,Espresso,Espresso , Medium,2.73,1,2.73,Card,C3437
T102389,10/2/2024,11:07 AM,University,Beverage,Smoothie,Smoothie , Large,4.02,1,4.02,Card,C4718
T100022,10/3/2024,4:10 AM,University,Coffee,Espresso,Espresso , Medium,2.73,1,2.73,Cash,C4274
T100300,10/3/2024,7:19 PM,Mall,Coffee,Mocha,Mocha , Medium,3,1,3,Mobile,C7098
T100318,10/3/2024,2:20 PM,University,Tea,Green Tea,Green Tea , Large,2.2,1,2.2,Mobile,C6737
T100537,10/3/2024,7:53 AM,Mall,Tea,Green Tea,Green Tea , Small,2.2,1,2.2,Card,C4421
T100841,10/3/2024,9:24 AM,Downtown,Tea,Black Tea,Black Tea , Small,3.3,1,3.3,Card,C5847
T100944,10/3/2024,3:45 PM,Mall,Coffee,Flat White,Flat White , Small,3.4,1,3.4,Mobile,C3859
T101794,10/3/2024,5:21 AM,Mall,Sandwich,Veggie Sandwich,Veggie Sandwich , Small,5.57,1,5.57,Card,C3075
T102157,10/3/2024,12:14 PM,Downtown,Sandwich,Tuna Sandwich,Tuna Sandwich , Medium,3.85,1,3.85,Card,C6640
T102199,10/3/2024,8:45 PM,Mall,Sandwich,Chicken Sandwich,Chicken Sandwich , Large,6.05,1,6.05,Cash,C4226
T102528,10/3/2024,6:27 PM,Mall,Coffee,Flat White,Flat White , Small,4.01,1,4.01,Cash,C7380
T102553,10/3/2024,9:10 PM,Downtown,Sandwich,Chicken Sandwich,Chicken Sandwich , Medium,4.53,1,4.53,Card,C5834
T102932,10/3/2024,1:53 PM,Downtown,Coffee,Americano,Americano , Small,3.96,1,3.96,Cash,C9307
T100459,10/4/2024,8:33 PM,University,Coffee,Latte,Latte , Small,3.88,1,3.88,Card,C9832
T101326,10/4/2024,5:31 AM,University,Coffee,Cappuccino,Cappuccino , Large,3.27,2,6.54,Cash,C9561
T101692,10/4/2024,7:12 AM,Downtown,Tea,Green Tea,Green Tea , Small,2.11,1,2.11,Card,C3312
T102610,10/4/2024,9:23 AM,Downtown,Pastry,Croissant,Croissant , Medium,1.58,1,1.58,Cash,C1598
T102652,10/4/2024,5:52 AM,Airport,Beverage,Smoothie,Smoothie , Small,2.25,1,2.25,Mobile,C8639
T100441,10/5/2024,7:41 AM,Mall,Coffee,Latte,Latte , Large,3.11,1,3.11,Cash,C9035
T100555,10/5/2024,2:07 PM,University,Sandwich,Tuna Sandwich,Tuna Sandwich , Medium,6.29,1,6.29,Cash,C9312
T102099,10/5/2024,7:10 AM,Downtown,Coffee,Latte,Latte , Small,2.99,1,2.99,Card,C3193
T102325,10/5/2024,10:27 AM,Suburb,Pastry,Scone,Scone , Medium,1.69,1,1.69,Cash,C2637
T102958,10/5/2024,7:44 AM,Mall,Sandwich,Chicken Sandwich,Chicken Sandwich , Large,4.63,1,4.63,Card,C8409
T100086,10/6/2024,1:55 PM,Downtown,Beverage,Smoothie,Smoothie , Medium,2.96,1,2.96,Cash,C5860
T100227,10/6/2024,11:16 AM,Downtown,Coffee,Espresso,Espresso , Medium,2.2,1,2.2,Card,C1411
T100338,10/6/2024,7:57 AM,Downtown,Beverage,Iced Tea,Iced Tea , Small,3.18,1,3.18,Card,C4801
T100360,10/6/2024,5:21 PM,Mall,Coffee,Americano,Americano , Small,2.19,1,2.19,Cash,C2662
T100498,10/6/2024,7:51 AM,Downtown,Pastry,Scone,Scone , Large,2.41,1,2.41,Mobile,C3546
T101306,10/6/2024,11:27 AM,Suburb,Coffee,Latte,Latte , Small,4.25,2,8.5,Mobile,C2366
T101753,10/6/2024,11:06 PM,Downtown,Coffee,Espresso,Espresso , Large,2.65,1,2.65,Card,C4957
T102256,10/6/2024,5:13 AM,University,Pastry,Scone,Scone , Large,1.82,1,1.82,Card,C7226
T102819,10/6/2024,2:34 AM,Mall,Beverage,Smoothie,Smoothie , Small,2.22,1,2.22,Card,C8541
T100353,10/7/2024,2:55 AM,Suburb,Coffee,Flat White,Flat White , Small,2.65,1,2.65,Cash,C5036
T100831,10/7/2024,7:40 AM,Downtown,Coffee,Cappuccino,Cappuccino , Large,3.07,1,3.07,Card,C8895
T101322,10/7/2024,7:40 PM,Downtown,Coffee,Cappuccino,Cappuccino , Small,3.6,1,3.6,Mobile,C7601
T101752,10/7/2024,10:10 AM,Mall,Beverage,Iced Tea,Iced Tea , Large,2.68,1,2.68,Cash,C2581
T102151,10/7/2024,6:33 PM,Suburb,Sandwich,Tuna Sandwich,Tuna Sandwich , Medium,3.99,2,7.98,Card,C1272
T102393,10/7/2024,12:10 PM,Mall,Coffee,Flat White,Flat White , Small,2.85,1,2.85,Card,C6060
T102665,10/7/2024,7:39 AM,Mall,Coffee,Cappuccino,Cappuccino , Large,4.14,1,4.14,Card,C6635
T100730,10/8/2024,8:43 PM,Mall,Coffee,Mocha,Mocha , Medium,2.83,1,2.83,Card,C9537
T100859,10/8/2024,9:06 AM,Suburb,Pastry,Scone,Scone , Large,3.26,1,3.26,Mobile,C3536
T100936,10/8/2024,2:25 AM,Downtown,Coffee,Americano,Americano , Small,4.03,1,4.03,Mobile,C7197
T101117,10/8/2024,8:34 AM,Downtown,Coffee,Latte,Latte , Small,3.68,1,3.68,Card,C5801
T101374,10/8/2024,10:55 PM,Mall,Pastry,Croissant,Croissant , Small,2.02,1,2.02,Cash,C9366
T101456,10/8/2024,12:02 AM,Downtown,Coffee,Espresso,Espresso , Medium,4.55,1,4.55,Card,C5372
T101940,10/8/2024,8:26 PM,Mall,Coffee,Latte,Latte , Medium,1.89,1,1.89,Card,C5375
T102008,10/8/2024,8:10 AM,Downtown,Pastry,Croissant,Croissant , Medium,2.83,1,2.83,Card,C5779
T102126,10/8/2024,10:35 AM,Downtown,Beverage,Iced Tea,Iced Tea , Medium,2.76,1,2.76,Mobile,C6900
T102499,10/8/2024,2:32 PM,Suburb,Coffee,Espresso,Espresso , Medium,3.66,1,3.66,Card,C9114
T100132,10/9/2024,7:52 AM,Mall,Pastry,Muffin,Muffin , Medium,1.42,1,1.42,Cash,C4198
T100175,10/9/2024,4:22 PM,Downtown,Coffee,Cappuccino,Cappuccino , Small,3.96,1,3.96,Cash,C8448
T100315,10/9/2024,7:50 PM,Mall,Sandwich,Chicken Sandwich,Chicken Sandwich , Large,5.48,1,5.48,Card,C4228
T100610,10/9/2024,2:50 AM,University,Coffee,Cappuccino,Cappuccino , Small,1.96,1,1.96,Cash,C6142
T100735,10/9/2024,7:36 AM,University,Beverage,Lemonade,Lemonade , Small,2.93,1,2.93,Card,C5876
T101119,10/9/2024,2:25 AM,Downtown,Coffee,Mocha,Mocha , Small,3.17,1,3.17,Card,C6780
T102647,10/9/2024,5:17 AM,Airport,Sandwich,Chicken Sandwich,Chicken Sandwich , Large,2.67,1,2.67,Card,C7062
T102983,10/9/2024,2:15 PM,University,Pastry,Croissant,Croissant , Large,2.51,1,2.51,Cash,C3525
T100157,10/10/2024,9:06 AM,Downtown,Coffee,Latte,Latte , Small,3.54,1,3.54,Card,C3168
T100163,10/10/2024,5:31 PM,Downtown,Tea,Green Tea,Green Tea , Medium,1.21,1,1.21,Card,C4207
T100321,10/10/2024,8:43 PM,Downtown,Coffee,Americano,Americano , Medium,3.06,1,3.06,Cash,C1160
T100572,10/10/2024,4:17 PM,Mall,Coffee,Flat White,Flat White , Small,4.25,2,8.5,Mobile,C8056
T101611,10/10/2024,12:22 PM,Downtown,Coffee,Americano,Americano , Medium,4.65,1,4.65,Card,C4164
T101990,10/10/2024,1:55 AM,Downtown,Coffee,Flat White,Flat White , Small,1.94,1,1.94,Card,C5570
T102529,10/10/2024,12:44 PM,Downtown,Beverage,Iced Tea,Iced Tea , Small,3.3,1,3.3,Card,C4345
T102947,10/10/2024,5:11 AM,Downtown,Sandwich,Chicken Sandwich,Chicken Sandwich , Small,3.57,1,3.57,Card,C6800
T100467,10/11/2024,3:29 PM,Suburb,Coffee,Latte,Latte , Medium,3.73,1,3.73,Card,C2401
T100517,10/11/2024,9:48 PM,Airport,Pastry,Scone,Scone , Large,1.61,1,1.61,Card,C6659
T100807,10/11/2024,8:21 AM,Downtown,Sandwich,Veggie Sandwich,Veggie Sandwich , Small,4.64,2,9.28,Card,C4232
T101196,10/11/2024,3:49 AM,Downtown,Coffee,Espresso,Espresso , Medium,3.71,2,7.42,Card,C9687
T101222,10/11/2024,12:01 AM,Airport,Coffee,Flat White,Flat White , Large,4.85,1,4.85,Cash,C7449
T101286,10/11/2024,3:26 AM,Suburb,Coffee,Mocha,Mocha , Medium,2.26,1,2.26,Cash,C4128
T101709,10/11/2024,9:17 AM,Mall,Coffee,Mocha,Mocha , Medium,2.68,1,2.68,Cash,C7486
T101722,10/11/2024,9:51 AM,Downtown,Pastry,Bagel,Bagel , Small,1.95,1,1.95,Mobile,C2237
T101727,10/11/2024,8:47 PM,Downtown,Coffee,Mocha,Mocha , Small,3.69,1,3.69,Card,C8740
T102009,10/11/2024,9:15 PM,University,Coffee,Mocha,Mocha , Small,3.18,2,6.36,Cash,C9766
T102030,10/11/2024,11:55 PM,Mall,Sandwich,Chicken Sandwich,Chicken Sandwich , Large,6.03,1,6.03,Cash,C2837
T102642,10/11/2024,7:33 AM,Airport,Sandwich,Tuna Sandwich,Tuna Sandwich , Medium,5.32,1,5.32,Card,C1812
T100168,10/12/2024,2:20 PM,University,Sandwich,Veggie Sandwich,Veggie Sandwich , Small,3.14,2,6.28,Card,C5721
T100319,10/12/2024,9:36 AM,Suburb,Coffee,Cappuccino,Cappuccino , Medium,5.18,1,5.18,Card,C6985
T100559,10/12/2024,1:37 AM,Mall,Tea,Chai,Chai , Small,2.59,1,2.59,Card,C6408
T100716,10/12/2024,1:37 AM,University,Coffee,Latte,Latte , Medium,2.32,1,2.32,Mobile,C9935
T100794,10/12/2024,5:38 AM,University,Sandwich,Chicken Sandwich,Chicken Sandwich , Large,5.45,1,5.45,Cash,C7003
T101040,10/12/2024,10:55 PM,Downtown,Tea,Green Tea,Green Tea , Large,2.24,1,2.24,Cash,C6986
T101224,10/12/2024,4:35 PM,Airport,Tea,Herbal,Herbal , Small,3.18,1,3.18,Card,C2203
T102303,10/12/2024,4:05 AM,University,Tea,Green Tea,Green Tea , Small,2.49,1,2.49,Card,C3796
T102336,10/12/2024,1:20 AM,University,Coffee,Latte,Latte , Large,3.89,2,7.78,Card,C6518
T101150,10/13/2024,11:20 PM,Mall,Pastry,Muffin,Muffin , Large,2.79,1,2.79,Cash,C8796
T101354,10/13/2024,2:44 PM,Mall,Beverage,Smoothie,Smoothie , Medium,3.35,1,3.35,Mobile,C6979
T101971,10/13/2024,10:30 AM,Mall,Tea,Green Tea,Green Tea , Small,2.04,1,2.04,Card,C1243
T102072,10/13/2024,7:15 PM,Downtown,Tea,Chai,Chai , Large,2.28,1,2.28,Card,C9770
T102310,10/13/2024,4:49 AM,Suburb,Coffee,Flat White,Flat White , Small,1.71,1,1.71,Card,C7768
T102430,10/13/2024,12:26 AM,Airport,Coffee,Espresso,Espresso , Medium,4.33,1,4.33,Card,C1519
T100362,10/14/2024,11:54 AM,Suburb,Sandwich,Veggie Sandwich,Veggie Sandwich , Small,5.64,1,5.64,Cash,C1212
T100391,10/14/2024,12:13 PM,Mall,Coffee,Flat White,Flat White , Medium,2.63,1,2.63,Card,C3065
T100760,10/14/2024,3:05 PM,Airport,Pastry,Bagel,Bagel , Small,1.65,2,3.3,Card,C4456
T101058,10/14/2024,9:36 PM,University,Sandwich,Tuna Sandwich,Tuna Sandwich , Medium,7.68,1,7.68,Mobile,C3750
T101242,10/14/2024,10:38 PM,Suburb,Beverage,Iced Tea,Iced Tea , Medium,2.42,1,2.42,Card,C1101
T101247,10/14/2024,10:25 PM,Suburb,Pastry,Muffin,Muffin , Large,2.54,1,2.54,Card,C2700
T101270,10/14/2024,4:51 PM,University,Coffee,Mocha,Mocha , Small,3.3,1,3.3,Card,C5292
T101452,10/14/2024,11:32 PM,Downtown,Coffee,Mocha,Mocha , Medium,4.35,1,4.35,Card,C1048
T101730,10/14/2024,10:20 AM,Downtown,Beverage,Lemonade,Lemonade , Small,3.82,1,3.82,Card,C2882
T101886,10/14/2024,5:09 PM,University,Coffee,Mocha,Mocha , Small,3.34,1,3.34,Card,C4708
T102264,10/14/2024,8:49 PM,Suburb,Beverage,Smoothie,Smoothie , Medium,3.34,1,3.34,Card,C2403
T102340,10/14/2024,3:46 AM,Airport,Coffee,Flat White,Flat White , Medium,2.94,1,2.94,Card,C3134
T102413,10/14/2024,10:15 PM,Downtown,Pastry,Muffin,Muffin , Large,1.93,1,1.93,Mobile,C5176
T102597,10/14/2024,12:50 AM,Suburb,Coffee,Cappuccino,Cappuccino , Medium,3.48,1,3.48,Card,C3117
T102598,10/14/2024,8:08 AM,Suburb,Beverage,Iced Tea,Iced Tea , Medium,2.46,1,2.46,Mobile,C5482
T102613,10/14/2024,2:18 PM,Downtown,Pastry,Scone,Scone , Small,2.81,1,2.81,Cash,C6217
T100105,10/15/2024,12:43 AM,Airport,Beverage,Iced Tea,Iced Tea , Medium,2.98,1,2.98,Card,C1373
T100299,10/15/2024,12:58 PM,Downtown,Coffee,Flat White,Flat White , Large,2.86,2,5.72,Card,C7252
T100478,10/15/2024,3:52 PM,Mall,Coffee,Flat White,Flat White , Small,3.68,1,3.68,Card,C4523
T100722,10/15/2024,3:09 PM,Mall,Tea,Green Tea,Green Tea , Large,2.17,1,2.17,Card,C6389
T100942,10/15/2024,2:50 AM,Downtown,Coffee,Mocha,Mocha , Large,3,1,3,Card,C7058
T101080,10/15/2024,10:40 AM,Mall,Beverage,Smoothie,Smoothie , Large,2.43,1,2.43,Cash,C6458
T101085,10/15/2024,9:36 PM,Airport,Pastry,Muffin,Muffin , Small,0.83,1,0.83,Mobile,C2728
T101394,10/15/2024,1:50 PM,Downtown,Coffee,Americano,Americano , Small,4.25,1,4.25,Cash,C1645
T101628,10/15/2024,5:33 AM,University,Tea,Chai,Chai , Medium,2.43,1,2.43,Card,C5747
T101804,10/15/2024,4:43 AM,Suburb,Coffee,Americano,Americano , Large,2.76,1,2.76,Card,C4699
T101825,10/15/2024,7:03 AM,Downtown,Pastry,Croissant,Croissant , Large,2.72,1,2.72,Card,C3815
T102069,10/15/2024,9:52 AM,Suburb,Coffee,Cappuccino,Cappuccino , Small,3.75,1,3.75,Card,C3955
T102396,10/15/2024,1:37 PM,Mall,Sandwich,Tuna Sandwich,Tuna Sandwich , Small,5.64,1,5.64,Mobile,C7866
T102891,10/15/2024,3:13 AM,Suburb,Sandwich,Veggie Sandwich,Veggie Sandwich , Large,5.4,1,5.4,Card,C1789
T100448,10/16/2024,1:31 AM,Downtown,Pastry,Bagel,Bagel , Medium,2.29,1,2.29,Card,C1091
T100488,10/16/2024,9:50 AM,Airport,Coffee,Cappuccino,Cappuccino , Small,2.45,1,2.45,Cash,C6705
T102054,10/16/2024,2:06 PM,University,Sandwich,Veggie Sandwich,Veggie Sandwich , Medium,5.02,2,10.04,Card,C8396
T102160,10/16/2024,7:23 PM,Downtown,Pastry,Muffin,Muffin , Medium,2.05,1,2.05,Card,C8701
T102532,10/16/2024,3:51 AM,Downtown,Coffee,Latte,Latte , Medium,3.56,1,3.56,Mobile,C8741
T101041,10/17/2024,3:51 AM,Downtown,Coffee,Cappuccino,Cappuccino , Small,3.95,1,3.95,Card,C4907
T101174,10/17/2024,7:34 PM,Downtown,Coffee,Latte,Latte , Large,4.15,2,8.3,Card,C3842
T101266,10/17/2024,7:48 PM,Downtown,Coffee,Latte,Latte , Large,4.07,1,4.07,Cash,C3134
T101416,10/17/2024,3:41 AM,Airport,Tea,Green Tea,Green Tea , Small,1.74,2,3.48,Cash,C6856
T102117,10/17/2024,9:41 PM,Suburb,Coffee,Latte,Latte , Small,4.4,1,4.4,Cash,C6179
T102167,10/17/2024,12:25 PM,Mall,Tea,Green Tea,Green Tea , Small,2.69,1,2.69,Card,C8419
T102247,10/17/2024,7:18 PM,Downtown,Coffee,Espresso,Espresso , Large,2.57,1,2.57,Cash,C6059
T102301,10/17/2024,4:20 PM,Downtown,Coffee,Flat White,Flat White , Small,4.62,1,4.62,Card,C8179
T102374,10/17/2024,2:30 PM,Mall,Pastry,Bagel,Bagel , Small,2.34,1,2.34,Card,C9552
T100626,10/18/2024,7:01 PM,Mall,Tea,Black Tea,Black Tea , Large,2.86,1,2.86,Cash,C5328
